WOJ,POW,NAZWA
30,21,Owińska
30,21,Promnice
30,21,Dąbrówka
30,31,Nadarzyce
30,31,Sypniewko
30,27,Brudzew
30,21,Krześlice
30,21,Łagiewniki
30,21,Promno
30,21,Nowa Górka
30,21,Stęszewice
30,21,Uzarzewo-Huby
30,21,Jagodno
30,21,Siekierki Małe
30,21,Sokolniki Drzązgowskie
30,29,Nowa Wieś
30,29,Siekowo
30,24,Kobylniki
30,30,Sołeczno
30,30,Żerniki
30,24,Lubowo
30,23,Chwalibogowo
30,23,Krępkowo
30,30,Pałczyn
30,30,Ciemierów
30,29,Berzyna
30,10,Kozarzew
30,10,Nieświastów
30,8,Myjomice
30,10,Kazimierów
30,8,Kuźnica Słupska
30,8,Żurawiniec
30,8,Nosale
30,8,Tabor Wielki
30,16,Górka
30,3,Łagiewniki Kościelne
30,3,Łubowice
30,3,Olekszyn
30,10,Cegielnia-Rudki
30,10,Ruszkówek
30,10,Gaj
30,10,Słowiki
30,9,Trzebuchów
30,9,Zielenie
30,7,Chojno
30,7,Główczyn
30,10,Złotkowy
30,10,Kowalewek
30,10,Osiecza Druga
30,16,Sierniki
30,16,Trzy Góry
30,10,Czartowo
30,16,Niemieczkowo
30,16,Ocieszyn
30,16,Popówko
30,6,Orpiszewek
30,19,Nieżychówko
30,8,Kierzno
30,8,Krążkowy
30,8,Bralin
30,8,Nowa Wieś Książęca
30,8,Trzebień
30,18,Bukownica
30,18,Dębicze
30,16,Lulin
30,2,Lubcz Wielki
30,9,Szarłatów
30,9,Arkuszewo
30,9,Broniszewo
30,7,Iwanowice
30,7,Joanka
30,10,Siąszyce
30,2,Rosko
30,2,Wrzeszczyna
30,3,Sokolniki
30,3,Świątniki Małe
30,3,Arcugowo
30,11,Łagowo
30,11,Wieszkowo
30,6,Lgów
30,6,Prusinów
30,6,Paruchów
30,13,Bielawy
30,13,Drobnin
30,13,Karchowo
30,18,Kobyla Góra
30,18,Kuźnica Myślniewska
30,14,Kobylarnia
30,10,Babia
30,7,Janków Pierwszy
30,4,Łukaszew
30,9,Borki
30,9,Dzierawy
30,4,Elżbietków
30,9,Aleksandrówka
30,2,Dębe
30,2,Kamionka
30,2,Klempicz
30,2,Krucz
30,11,Łuszkowo
30,11,Świniec
30,11,Zgliniec
30,10,Trzy Borki
30,10,Helenów Pierwszy
30,6,Ludwinów
30,9,Janczewy
30,9,Krzykosy
30,13,Garzyn
30,18,Ignaców
30,14,Grobia
30,14,Jabłonowo
30,14,Miłostowo
30,9,Tarnówka Wiesiołowska
30,9,Wiesiołów
30,7,Janków Drugi
30,7,Grodzisk
30,4,Bodzewo
30,2,Śmieszkowo
30,2,Walkowice
30,22,Góreczki Wielkie
30,24,Szczepankowo
30,25,Giecz
30,25,Karolewo
30,25,Mieczysławowo
30,25,Orzeszkowo
30,23,Adamierz
30,23,Łazy
30,23,Dziedzice
30,23,Ląd
30,23,Piotrowo
30,23,Wola Koszucka
30,9,Krzewata
30,7,Kokanin
30,7,Skarszew
30,10,Myśliborskie Holendry
30,10,Rosocha
30,10,Paprotnia
30,5,Drzymałowo
30,1,Zacharzyn
30,1,Lipiny
30,1,Młynary
30,1,Radwanki
30,9,Polonisz
30,5,Wola Jabłońska
30,5,Dębsko
30,5,Gradowice
30,9,Drzewce
30,7,Godziesze Małe
30,18,Wygoda Plugawska
30,7,Małgów-Kolonia
30,18,Siekierzyn
30,18,Kozły
30,18,Kuźniki
30,18,Marydół
30,10,Stefanowo
30,11,Nowe Szczepankowo
30,11,Przysieka Polska
30,18,Rybin
30,18,Zmyślona Ligocka
30,18,Głuszyna
30,18,Jaźwiny
30,9,Zawadka
30,5,Wolkowo
30,5,Blinek
30,15,Cicha Góra
30,15,Grubsko
30,2,Drawsko
30,9,Zygmuntówek
30,9,Dzióbin
30,21,Poklatki
30,21,Czołowo
30,21,Konarskie
30,26,Iłówiec Wielki
30,21,Bolesławiec
30,21,Sowiniec
30,21,Rakownia
30,30,Broniszewo
30,24,Lubocześnica
30,24,Lubosinek
30,23,Słomczyce
30,23,Brudzewo
30,25,Pławce
30,25,Ruszkowo
30,25,Winna Góra
30,27,Aleksandrów
30,27,Bądków Pierwszy
30,27,Ewinów
30,27,Kaczki Plastowe
30,23,Myszaków
30,21,Kiekrz
30,21,Rokietnica
30,21,Dębno
30,21,Ceradz Kościelny
30,21,Kokoszczyn
30,22,Kawcze
30,22,Sowiny
30,27,Kalinowa
30,27,Pęcherzew
30,27,Słodków-Kolonia
30,27,Turkowice
30,27,Warenka
30,27,Wrząca
30,27,Piorunów
30,27,Russocice
30,31,Łońsko
30,31,Paruszka
30,31,Podróżna
30,31,Skórka
30,24,Grodziszczko
30,24,Ceradz Dolny
30,27,Kuźnica Janiszewska
30,27,Kwiatków
30,27,Dąbrowa
30,27,Januszówka
30,10,Świętne
30,10,Wilczyn
30,12,Tomnice
30,13,Wojnowice
30,31,Czernice
30,19,Dźwierszno Małe
30,5,Łubnica
30,5,Reńsko
30,4,Dusina
30,12,Durzyn
30,12,Jasne Pole
30,7,Pólko
30,7,Zbiersk
30,10,Rożek Brzeziński
30,10,Genowefa
30,15,Krzywy Las
30,15,Zębowo
30,11,Chełkowo
30,11,Czacz
30,11,Gniewowo
30,10,Krągola Pierwsza
30,10,Rybno
30,3,Jaworowo
30,13,Drzeczkowo
30,31,Lędyczek
30,31,Lubniczka
30,3,Gorzykowo
30,13,Dobramyśl
30,13,Łoniewo
30,13,Trzebania
30,9,Koserz
30,3,Przysieka
30,3,Świątniki Wielkie
30,2,Biała
30,2,Folsztyn
30,2,Kałądek
30,2,Kuźniczka
30,2,Żelichowo
30,10,Kurów
30,10,Rzgów Drugi
30,10,Zarzew
30,8,Jankowy
30,17,Raczyce
30,17,Tarchały Małe
30,17,Chruszczyny
30,17,Daniszyn
30,17,Radziwiłłów
30,17,Sadowie
30,16,Słomowo
30,16,Boruchowo
30,2,Runowo
30,16,Sycyn
30,3,Bielawy
30,3,Bojanice
30,3,Czechy
30,3,Kamieniec
30,3,Pruchnowo
30,3,Świniary
30,3,Fałkowo
30,12,Rębiechów
30,9,Bugaj
30,9,Dębno Królewskie
30,10,Morzyczyn
30,10,Kępa
30,10,Leśnictwo
30,17,Trkusów
30,17,Węgry
30,31,Tarnówczyn
30,31,Czyżkowo
30,31,Łąkie
30,31,Wielki Buczek
30,31,Borki
30,31,Drzewice
30,9,Pniewo
30,9,Rdutów
30,9,Stanisławów
30,12,Unisław
30,31,Zalesie
30,20,Bielawy
30,21,Szlachęcin
30,30,Rataje
30,30,Modlica
30,30,Trzcianki
30,30,Zapowiednia
30,28,Laskownica Mała
30,28,Morakówko
30,27,Gadowskie Holendry
30,28,Damasławek
30,21,Białęgi
30,21,Głęboczek
30,21,Nieszawa
30,26,Radoszkowo
30,27,Laski
30,27,Jeziorko
30,22,Śląskowo
30,22,Zaborowo
30,22,Karolinki
30,26,Sroczewo
30,26,Świączyń
30,26,Chaławy
30,26,Górka
30,26,Żurawiec
30,24,Baborówko
30,24,Emilianowo
30,24,Jastrowo
30,24,Kąsinowo
30,24,Krzeszkowice
30,24,Lipnica
30,27,Łęg Piekarski
30,27,Kaczka
30,27,Dziewiątka
30,27,Milejów
30,27,Nowy Czachulec
30,20,Bronów
30,20,Lenartowice
30,20,Ludwina
30,23,Ostrówek
30,25,Boguszyn
30,29,Rudno
30,30,Zieliniec
30,27,Skarbki
30,21,Łęczyca
30,21,Wiry
30,22,Zakrzewo
30,25,Szypłów
30,21,Rybojedzko
30,21,Tomice
30,21,Tomiczki
30,21,Wronczyn
30,21,Biedrusko
30,21,Jelonek
30,26,Masłowo
30,26,Gawrony
30,10,Rumin
30,10,Bylew
30,8,Szalonka
30,10,Pogoń Lubstowska
30,3,Mączniki
30,3,Pyszczyn
30,31,Tarnówka
30,31,Kujan
30,27,Tarnowski Młyn
30,4,Rokosowo
30,4,Sarbinowo
30,4,Śmiłowo
30,10,Tomaszewo
30,10,Kwiatkowo
30,25,Chocicza
30,30,Chwalibogowo
30,30,Ostrowo Szlacheckie
30,30,Otoczna
30,28,Krosno
30,29,Solec
30,29,Kiełkowo
30,29,Kopanica
30,25,Sulęcinek
30,22,Podborowo
30,22,Folwark
30,22,Kąty
30,14,Przemyśl
30,15,Głuponie
30,15,Michorzewo
30,25,Krzykosy
30,25,Murzynówko
30,25,Murzynowiec Leśny
30,25,Murzynowo Leśne
30,25,Pięczkowo
30,28,Żelice
30,29,Górsko
30,30,Rudki
30,29,Tuchorza
30,29,Wola Dąbrowiecka
30,23,Nowa Wieś
30,26,Góra
30,26,Marianowo
30,28,Bartodzieje
30,28,Kamienica
30,28,Kobylec
30,21,Wojnowo
30,21,Zielonka
30,26,Błociszewo
30,26,Bodzyniewo
30,23,Stara Olszyna
30,23,Ostrowo
30,21,Starczanowo
30,21,Gortatowo
30,21,Łowęcin
30,21,Puszczykowo-Zaborze
30,27,Wróblina
30,22,Pawłowo
30,22,Płaczkowo
30,21,Czachurki
30,21,Kołata
30,21,Polska Wieś
30,21,Klony
30,21,Siedlec
30,21,Siekierki Wielkie
30,21,Tarnowo
30,21,Błażejewo
30,29,Perkowo
30,24,Piotrowo
30,24,Bielejewo
30,24,Binino
30,23,Gonice Drugie
30,23,Graboszewo
30,23,Rudy
30,23,Szemborowo
30,27,Kowale Pańskie
30,27,Leśnictwo
30,27,Marianów
30,24,Młynkowo
30,28,Rgielsko
30,26,Nowieczek
30,26,Rusocin
30,27,Janiszew
30,23,Cienin-Perze
30,23,Cienin Zaborny-Parcele
30,23,Drążna
30,23,Gółkowo
30,23,Benignowo
30,23,Bielawy
30,23,Kotunia
30,24,Głuchowo
30,28,Łosiniec
30,28,Niedźwiedziny
30,28,Pawłowo Skockie
30,28,Raczkowo
30,26,Sucharzewo
30,24,Bytyń
30,10,Ignacewo
30,10,Wierzelin
30,26,Pysząca
30,26,Sosnowiec
30,21,Trzaskowo
30,21,Kicin
30,21,Dopiewiec
30,10,Helenowo
30,17,Józefów
30,10,Góry
30,10,Kownaty
30,6,Chrzan
30,17,Parczew
30,3,Wola Skorzęcka
30,11,Żegrówko
30,12,Chwałki
30,17,Biernacice
30,2,Górnica
30,2,Pełcza
30,7,Słuszków
30,10,Nowa Ruda
30,10,Palmowo
30,10,Julianowo
30,9,Rosocha
30,9,Żarowo
30,10,Golina-Kolonia
30,10,Marcjanki
30,10,Ostrówek
30,13,Krzycko Małe
30,13,Lasocice
30,13,Długie Nowe
30,13,Piotrowice
30,7,Wolica
30,14,Chrzypsko Wielkie
30,19,Chrustowo
30,19,Ługi Ujskie
30,15,Urbanowo
30,4,Czajkowo
30,19,Trzeboń
30,10,Lądek
30,7,Korzeniew
30,7,Przyranie
30,10,Izabelin
30,10,Ladorudz
30,21,Skórzewo
30,21,Zakrzewo
30,21,Szewce
30,27,Stanisława
30,23,Ciążeńskie Holendry
30,23,Dąbrowa
30,23,Lądek
30,23,Sługocin
30,23,Samarzewo
30,23,Wacławów
30,24,Pólko
30,24,Wielonek
30,24,Konin
30,24,Stare Miasto
30,25,Dominowo
30,25,Rusiborek
30,23,Grądzeń
30,23,Łukom
30,16,Sławienko
30,9,Kaczyniec
30,9,Kamień
30,3,Turostówko
30,3,Węgorzewo
30,3,Charbowo
30,3,Dziećmiarki
30,3,Ułanowo
30,3,Zakrzewo
30,3,Dziekanowice
30,17,Franklinów
30,17,Gorzyce Wielkie
30,10,Kijowiec
30,12,Górka
30,12,Raszewy
30,12,Rzemiechów
30,12,Zdziętawy
30,9,Dębno Poproboszczowskie
30,17,Karski
30,17,Zacharzew
30,7,Długa Wieś Trzecia
30,7,Piątek Mały
30,7,Piątek Mały-Kolonia
30,7,Zbiersk-Cukrownia
30,10,Brzeźno
30,10,Drążeń
30,15,Komorowo
30,11,Bieżyń
30,11,Czaczyk
30,11,Karmin
30,11,Morownica
30,18,Godziętowy
30,12,Benice
30,1,Szamoty
30,2,Białężyn
30,2,Brzeźno
30,10,Kryszkowice
30,10,Łysek
30,17,Smardowskie Olendry
30,4,Szurkowo
30,8,Siemianice
30,31,Stara Wiśniewka
30,31,Wersk
30,10,Janowice
30,7,Godziątków
30,10,Biała
30,2,Kuźnica Czarnkowska
30,2,Radolinek
30,2,Radosiew
30,2,Romanowo Górne
30,4,Paradów
30,2,Bzowo
30,2,Kruteczek
30,2,Nowina
30,11,Mościszki
30,11,Rąbiń
30,11,Teklimyśl
30,11,Brońsko
30,10,Chmielnik
30,9,Korzecznik
30,13,Górzno
30,13,Nowy Belęcin
30,7,Dębniałki
30,17,Boników
30,8,Tabor Mały
30,16,Gołębowo
30,16,Kiszewo
30,16,Kowalewko
30,16,Kowanówko
30,16,Maniewo
30,2,Pęckowo
30,3,Łubowiczki
30,3,Myszki
30,10,Józefowo
30,9,Chrustowo
30,10,Wola Rychwalska
30,3,Drachowo
30,2,Dębogóra
30,2,Gulcz
30,17,Grudzielec
30,10,Maślaki
30,17,Kania
30,17,Latowice
30,17,Psary
30,3,Dąbrówka Kościelna
30,12,Dąbrowa
30,5,Gnin
30,9,Dziewczopólko
30,9,Holenderki
30,13,Oporowo
30,13,Gronówko
30,17,Moszczanka
30,17,Pogrzybów
30,17,Bilczew
30,17,Osiek
30,17,Skalmierzyce
30,10,Lubstówek
30,10,Marianowo
30,10,Police
30,12,Góreczki
30,7,Wola Droszewska
30,14,Łężeczki
30,19,Węglewo
30,3,Dalki
30,3,Goślinowo
30,21,Zborowo
30,24,Wierzchaczewo
30,21,Szczytniki
30,22,Dębionka
30,24,Buszewo
30,24,Koszanowo
30,24,Stróżki
30,25,Biskupice
30,25,Marianowo
30,23,Jaroszyn
30,27,Nowy Świat
30,29,Nowa Dąbrowa
30,21,Bolechowo-Osiedle
30,21,Dębogóra
30,21,Kliny
30,31,Brzeźnica-Kolonia
30,27,Bratuszyn
30,27,Bibianna
30,27,Brody
30,27,Celestyny
30,27,Dziadowice
30,27,Miłaczewskie Młyny
30,27,Poroże
30,21,Prusinowo
30,21,Skrzynki
30,26,Jaszkowo
30,21,Krosno
30,21,Nowinki
30,21,Żydowo
30,21,Przeźmierowo
30,21,Wysogotowo
30,22,Czechnów
30,30,Chocicza Mała
30,24,Lubosina
30,24,Nosalewo
30,23,Ciosna
30,25,Szlachcin
30,25,Żabikowo
30,27,Targówka
30,21,Glinka Szlachecka
30,21,Trojanowo
30,21,Kruszewnia
30,21,Uzarzewo
30,15,Sękowo
30,15,Mała Lipka
30,1,Antoniny
30,9,Krzykosy
30,9,Kupinin
30,7,Przystajnia
30,9,Rgielew
30,11,Poladowo
30,9,Złota
30,9,Borecznia Wielka
30,15,Trzciel-Odbudowa
30,15,Węgielnia
30,15,Zachodzko
30,9,Cząstków
30,17,Czarnylas
30,9,Grabina Wielka
30,3,Wiekowo
30,4,Celestynów
30,11,Pianowo
30,11,Spytkówki
30,11,Stary Lubosz
30,18,Morawin
30,10,Stefanowo
30,7,Godzieszki
30,7,Józefów
30,5,Tarnowa
30,5,Terespol
30,9,Moczydła
30,7,Pyczek
30,7,Żychów
30,4,Strumiany
30,18,Kotowskie
30,10,Dębówka
30,14,Kwilcz
30,8,Grębanin
30,8,Mroczeń
30,17,Górzenko
30,8,Borek Mielęcki
30,17,Lamki
30,17,Łąkociny
30,17,Nowe Kamienice
30,15,Zgierzynka
30,12,Nepomucenów
30,9,Lichenek
30,3,Sroczyn
30,3,Baranowo
30,27,Grabieniec
30,27,Kaczki Średnie
30,27,Szadów Księży
30,27,Międzylesie
30,27,Przyborów
30,10,Kazimierowo
30,10,Katarzynowo
30,16,Stobnica
30,19,Chlebno
30,5,Wielichowo-Wieś
30,12,Chwaliszew
30,12,Dzierżanów
30,11,Wyskoć
30,11,Koszanowo
30,14,Popowo
30,3,Folwark
30,10,Drążno-Holendry
30,10,Stanisławowo
30,10,Zamość
30,10,Zielonka
30,10,Biela
30,17,Gorzyce Małe
30,8,Turkowy
30,10,Ostrowąż
30,8,Piaski
30,10,Modła
30,10,Osiecza Pierwsza
30,10,Sławsk
30,10,Świątniki
30,10,Zastruże
30,13,Sulejewo
30,13,Wilkowice
30,13,Żakowo
30,13,Kąty
30,13,Maciejewo
30,13,Popowo Wonieskie
30,13,Świerczyna
30,13,Wolkowo
30,9,Kocewia Duża
30,9,Wewierz
30,10,Ościsłowo
30,8,Rzetnia
30,8,Świba
30,4,Podrzecze
30,4,Strzelce Małe
30,4,Strzelce Wielkie
30,5,Zdrój
30,9,Police Mostowe
30,9,Police Średnie
30,9,Ruszków Pierwszy
30,21,Góra
30,21,Jankowo
30,21,Kocanowo
30,21,Podarzewo
30,23,Olchowo
30,23,Chwałkowice
30,23,Kościanki
30,23,Uścięcin
30,23,Łężec
30,23,Unia
30,21,Gułtowy
30,21,Trzek
30,29,Sączkowo
30,24,Witkowice
30,24,Pęckowo
30,24,Koźmin
30,24,Ordzin
30,24,Rudki
30,30,Radomice
30,30,Sokołowo
30,24,Marianowo
30,25,Garby
30,25,Kaźmierki
30,29,Barchlin
30,29,Kaszczor
30,30,Biechówko
30,30,Mikuszewo
30,29,Stara Tuchorza
30,29,Zakrzewo
30,23,Wierzbno
30,23,Rokosz
30,26,Pełczyn
30,28,Rejowiec
30,28,Rusiec
30,28,Stołężyn
30,28,Długa Wieś
30,26,Włościejewki
30,26,Dalewo
30,23,Naprusewo
30,23,Sienno
30,23,Świnna
30,23,Tomaszewo
30,23,Polanowo
30,10,Głębockie Drugie
30,14,Lutom
30,30,Grzybowo
30,30,Gutowo Wielkie
30,30,Nowa Wieś Królewska
30,30,Psary Małe
30,23,Lipnica
30,24,Brzezno
30,24,Gorszewice
30,24,Komorowo
30,28,Pawłowo Żońskie
30,26,Ostrowieczko
30,26,Trąbinek
30,26,Gogolewko
30,26,Konarzyce
30,24,Niewierz
30,24,Zakrzewko
30,25,Brzezie
30,25,Janowo
30,27,Kawęczyn
30,22,Osiek
30,22,Sarnówka
30,22,Słupia Kapitulna
30,22,Szymanowo
30,23,Ciążeń
30,23,Doły
30,25,Sulęcin
30,28,Łekno
30,24,Turowo
30,29,Chobienice
30,23,Młodojewo
30,24,Szczuczyn
30,24,Witoldzin
30,24,Jasionna
30,20,Zawidowice
30,21,Otusz
30,21,Pawłówko
30,26,Szołdry
30,10,Smolniki
30,3,Obora
30,3,Szczytniki Duchowne
30,8,Biadaszki
30,23,Szetlew
30,25,Chromiec
30,25,Klęka
30,25,Kruczyn
30,25,Michałów
30,25,Lorenka
30,21,Golęczewo
30,21,Złotniki
30,26,Mełpin
30,23,Tarszewo
30,23,Rękawczynek
30,23,Orchówek
30,24,Myszkowo
30,24,Piotrkówko
30,27,Piekary
30,27,Strachocice
30,27,Szymany
30,27,Ugory
30,27,Chocim
30,20,Prokopów
30,8,Domasłów
30,7,Strzałków
30,4,Zalesie
30,10,Spólnik
30,18,Przedborów
30,18,Rogaszyce
30,10,Kazimierz Biskupi
30,10,Kozarzewek
30,11,Zbęchy-Pole
30,10,Grąblin
30,10,Helenów Drugi
30,6,Lubinia Mała
30,6,Pawłowice
30,6,Raszewy
30,9,Górki
30,9,Leszcze
30,9,Luboniek
30,9,Okoleniec
30,14,Izdebno
30,9,Rzuchów
30,7,Czajków
30,2,Sarbka
30,9,Józefów Guzowski
30,2,Jędrzejewo
30,18,Grabów-Wójtostwo
30,2,Kuźnica Żelichowska
30,2,Lubcz Mały
30,3,Rybieniec
30,3,Sławno
30,10,Boguszyczki
30,10,Broniszewo
30,9,Żeromin
30,10,Wardężyn
30,19,Auguścin
30,15,Chrośnica
30,4,Brzezie
30,18,Rudniczysko
30,19,Wiktorówko
30,10,Stare Paprockie Holendry
30,10,Biała Panieńska
30,4,Czeluścin
30,10,Lipice
30,10,Stary Borowiec
30,10,Stara Huta
30,10,Zaguźnica
30,10,Cząstków
30,7,Gadów
30,2,Prusinowo
30,4,Ludwinowo
30,5,Biała Wieś
30,5,Grąblewo
30,5,Kobylniki
30,17,Mariak
30,13,Krzycko Wielkie
30,13,Zbarzewo
30,14,Białokosz
30,20,Pieruchy
30,20,Pieruszyce
30,20,Żegocin
30,17,Mączniki
30,4,Drzewce
30,3,Ławki
30,3,Ochodza
30,9,Maliniec
30,8,Laski
30,19,Gromadno
30,19,Kościerzyn Wielki
30,19,Bądecz
30,19,Mościska
30,19,Wysoka Wielka
30,7,Korab
30,9,Stare Morzyce
30,9,Dzierzbice
30,9,Elizanów
30,3,Pierzyska
30,3,Wierzyce
30,15,Przychodzko
30,15,Stefanowice
30,16,Bąblin
30,16,Bąbliniec
30,9,Gąsiorów
30,12,Nowa Obra
30,10,Grodziec
30,9,Zabłocie
30,12,Wolenice
30,3,Mieleszyn
30,12,Wrotków
30,19,Skrzatusz
30,3,Zieleń
30,5,Granowo
30,4,Kuczyna
30,4,Rogowo
30,10,Barce
30,3,Pakszynek
30,3,Pawłowo
30,7,Rychnów
30,2,Siedlisko
30,7,Blizanów
30,7,Brudzew
30,7,Krowica Zawodnia
30,7,Marchwacz-Kolonia
30,3,Nowa Wieś Niechanowska
30,3,Duszno
30,3,Lubiń
30,10,Sokółki
30,7,Pośrednik
30,10,Rudzica
30,10,Rysiny
30,9,Augustynów
30,14,Chorzępowo
30,17,Granowiec
30,7,Brzeziny
30,20,Czołnochów
30,20,Nowa Wieś
30,20,Toporów
30,6,Potarzyca
30,9,Wandynów
30,9,Białków Kościelny
30,7,Tykadłów
30,7,Zborów
30,7,Złotniki Wielkie
30,10,Łuszczewo
30,10,Mielnica Mała
30,10,Zygmuntowo
30,8,Trzcinica
30,5,Kamieniec
30,7,Sobiesęki Pierwsze
30,11,Borowo
30,11,Gorzyczki
30,11,Piotrowo Drugie
30,11,Słonin
30,11,Srocko Wielkie
30,11,Czarkowo
30,10,Lubiny
30,10,Modlibogowice
30,10,Rozalin
30,10,Rybie
30,15,Niegolewo
30,16,Uścikowo
30,16,Żukowo
30,16,Nienawiszcz
30,16,Pruśce
30,11,Kawczyn
30,19,Luchowo
30,19,Piesno
30,9,Waki
30,14,Drzewce
30,14,Mnichy
30,1,Atanazyn
30,7,Nowa Plewnia
30,7,Plewnia
30,31,Prochy
30,31,Śmiardowo Złotowskie
30,31,Zakrzewo
30,31,Bielawa
30,7,Podzborów
30,18,Skarydzew
30,13,Mórkowo
30,15,Bolewicko
30,10,Sławoszewo
30,15,Chmielinko
30,15,Komorowice
30,1,Kamionka
30,1,Nietuszkowo
30,16,Zawady
30,9,Gaj
30,9,Borysławice Zamkowe
30,11,Ponin
30,9,Osiek Mały
30,9,Grabina
30,7,Staw
30,7,Czartki
30,7,Florentyna
30,7,Garzew
30,7,Pólko
30,10,Lubiecz
30,10,Nowy Krzymów
30,10,Piersk
30,1,Studzieniec
30,10,Płoszewo
30,10,Przystronie
30,10,Sompolinek
30,10,Sycewo
30,16,Ludomy
30,16,Radom
30,9,Podkiejsze
30,7,Biała
30,7,Godziesze Wielkie
30,4,Kunowo
30,4,Ziółkowo
30,4,Chumiętki
30,15,Sątopy
30,15,Szarki
30,1,Swoboda
30,9,Ladorudz
30,7,Moczalec
30,7,Piegonisko-Kolonia
30,9,Podgajew
30,9,Rysiny
30,9,Słupeczka
30,11,Parsko
30,11,Robaczyn
30,9,Nowa Wieś Wielka
30,9,Rybno
30,12,Różopole
30,5,Adolfowo
30,5,Błońsko
30,5,Cegielsko
30,15,Zawada
30,15,Chojniki
30,2,Kamiennik
30,2,Marylin
30,7,Annopol
30,31,Płytnica
30,16,Marszewiec
30,5,Piotrowo Wielkie
30,10,Florianowo
30,17,Sobótka
30,11,Bielewo
30,16,Świerkówki
30,11,Jezierzyce
30,4,Dalabuszki
30,4,Daleszyn
30,12,Biadki
30,8,Donaborów
30,12,Stary Kobylin
30,10,Teodorowo
30,10,Lubomyśle
30,10,Mikorzyn
30,9,Kiełczew Górny
30,3,Biskupice
30,3,Komorowo
30,3,Sulin
30,3,Imielno
30,9,Studzień
30,17,Kwiatków
30,10,Gawrony
30,10,Goplana
30,16,Nowołoskoniec
30,16,Objezierze
30,21,Plewiska
30,21,Rosnowo
30,22,Sobiałkowo
30,26,Brodnica
30,24,Gałowo
30,24,Czyściec
30,24,Pamiątkowo
30,24,Piaskowo
30,24,Przecław
30,27,Potworów
30,27,Stawki
30,27,Stefanów
30,27,Ciemień
30,27,Młodzianów
30,27,Kowale Pańskie-Kolonia
30,27,Marcjanów
30,28,Czekanowo
30,28,Wiatrowiec
30,26,Jarosławki
30,27,Galew
30,27,Wincentów
30,24,Sarbia
30,24,Sędziny
30,26,Lubiatówko
30,24,Kaźmierz
30,25,Boguszynek
30,25,Nowe Miasto nad Wartą
30,21,Zamysłowo
30,21,Chludowo
30,3,Kamionka
30,13,Kąkolewo
30,13,Kleszczewo
30,13,Witosław
30,3,Czechowo
30,2,Kocień Wielki
30,2,Miały
30,16,Studzieniec
30,3,Popowo-Ignacewo
30,2,Antoniewo
30,10,Grabienice
30,10,Józefowo
30,10,Mądroszki
30,10,Wojciechowo
30,10,Teresewo
30,10,Zakrzewek
30,6,Sławoszew
30,19,Nieżychowo
30,19,Pobórka Mała
30,29,Radomierz
30,24,Dobrogostowo
30,24,Bobulczyn
30,30,Słomowo
30,30,Stanisławowo
30,30,Strzyżewo
30,30,Węgierki
30,29,Karpicko
30,23,Podkornaty
30,21,Skałowo
30,21,Węgierskie
30,21,Gołuń
30,21,Jerzyn
30,21,Promienko
30,25,Młodzikowice
30,23,Niezgoda
30,23,Pępocin
30,23,Żelazków
30,26,Grodzewo
30,26,Olsza
30,28,Szczodrochowo
30,28,Graboszewo
30,28,Wiatrowo
30,28,Wiśniewo
30,29,Mochy
30,30,Ciemierów-Kolonia
30,29,Wielka Wieś
30,29,Chorzemin
30,27,Zadworna
30,21,Koziegłowy
30,21,Mielno
30,27,Wojciechów
30,27,Kotwasice
30,27,Malanów
30,22,Janowo
30,22,Rogożewo
30,8,Lipie
30,8,Zbyczyna
30,17,Chojnik
30,17,Cieszyn
30,3,Skiereszewo
30,8,Szklarka Mielęcka
30,8,Słupia pod Kępnem
30,21,Gołuski
30,21,Konarzewo
30,21,Bylin
30,21,Gowarzewo
30,21,Kleszczewo
30,21,Krerowo
30,23,Dolany
30,29,Nowe Tłoki
30,21,Zalasewo
30,30,Gozdowo
30,30,Gulczewo
30,30,Psary Polskie
30,23,Kosewo
30,23,Mieczownica
30,23,Podbielsko
30,21,Biskupice
30,21,Bugaj
30,25,Chudzice
30,24,Psarskie
30,25,Bogusławki
30,22,Sikorzyn
30,22,Ugoda
30,22,Zielona Wieś
30,27,Chrząblice
30,20,Baranówek
30,29,Sokołowice
30,29,Starkowo
30,28,Kopaszyn
30,23,Przybrodzin
30,23,Cienin Zaborny
30,23,Kamień
30,23,Koszuty
30,23,Koszuty-Parcele
30,23,Róża
30,24,Twardowo
30,21,Wagowo
30,20,Rokutów
30,20,Sowina
30,20,Taczanów Drugi
30,21,Sznyfin
30,26,Sulejewo
30,24,Sękowo
30,15,Zębówko
30,26,Zaborowo
30,31,Stawnica
30,10,Zgoda
30,21,Kromolice
30,21,Krosinko
30,21,Sasinowo
30,30,Bierzglin
30,24,Orliczko
30,24,Podpniewki
30,25,Olszewo
30,25,Pierzchnica
30,25,Zielniki
30,25,Zmysłowo
30,21,Glinka Duchowna
30,21,Wronczyn
30,21,Lusówko
30,21,Swadzim
30,21,Tarnowo Podgórne
30,22,Gołaszyn
30,27,Milinów
30,27,Natalia
30,24,Zapust
30,24,Chełmno
30,24,Dębina
30,24,Dęborzyce
30,24,Karmin
30,24,Psarce
30,24,Rzecin
30,24,Wartosław
30,25,Kopaszyce
30,23,Augustynów
30,23,Drzewce
30,23,Łazińsk Pierwszy
30,22,Bartoszewice
30,31,Dolnik
30,10,Goranin
30,10,Julia
30,15,Chraplewo
30,31,Debrzno-Wieś
